category,bathrooms,bedrooms,has_photo,price,price_type,square_feet,cityname,latitude,longitude,time
housing/rent/apartment,1.0,2.0,Thumbnail,1349,Monthly,325,Chicago,418625.0,-876825.0,1577359541
housing/rent/apartment,1.0,2.0,Thumbnail,975,Monthly,325,Otras,361554.0,-1151733.0,1577359194
housing/rent/apartment,1.0,0.0,Thumbnail,925,Monthly,325,Chicago,418625.0,-876825.0,1577015409
housing/rent/apartment,1.0,2.0,Thumbnail,899,Monthly,325,Chicago,418625.0,-876825.0,1577358591
housing/rent/apartment,1.0,2.0,Thumbnail,700,Monthly,325,Otras,411873.0,-731811.0,1575973668
housing/rent/apartment,1.0,2.0,Thumbnail,325,Monthly,325,Otras,416675.0,-835837.0,1577358894
housing/rent/apartment,1.0,1.0,Thumbnail,915,Monthly,330,Denver,396665.0,-1050962.0,1568750828
housing/rent/apartment,1.0,0.0,Thumbnail,799,Monthly,330,Otras,404969.0,-869659.0,1577358854
housing/rent/apartment,1.0,1.0,Thumbnail,710,Monthly,330,Kansas City,390744.0,-945521.0,1577358661
housing/rent/apartment,1.0,2.0,Thumbnail,2695,Monthly,332,San Francisco,377599.0,-1224379.0,1577015142
housing/rent/apartment,1.0,1.0,Thumbnail,2295,Monthly,332,San Francisco,377599.0,-1224379.0,1577359191
housing/rent/apartment,1.0,2.0,Thumbnail,1079,Monthly,333,Denver,397360.0,-1049819.0,1577358484
housing/rent/apartment,1.0,2.0,Thumbnail,1386,Monthly,334,Austin,303054.0,-977497.0,1577359810
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,335,Otras,415927.0,-936276.0,1577360440
housing/rent/apartment,1.0,0.0,Thumbnail,2195,Monthly,336,San Francisco,377856.0,-1224121.0,1577358517
housing/rent/apartment,1.0,2.0,Thumbnail,1100,Monthly,336,Otras,430834.0,-878861.0,1577359383
housing/rent/apartment,1.0,1.0,Thumbnail,1099,Monthly,336,Otras,280076.0,-824792.0,1577358537
housing/rent/apartment,1.0,0.0,Thumbnail,625,Monthly,336,Otras,322264.0,-1109438.0,1577359175
housing/rent/apartment,1.0,2.0,Thumbnail,809,Monthly,337,Austin,303054.0,-977497.0,1577359645
housing/rent/apartment,1.0,0.0,Thumbnail,2295,Monthly,338,San Francisco,377599.0,-1224379.0,1577358520
housing/rent/apartment,1.0,2.0,Thumbnail,1160,Monthly,338,Otras,296533.0,-823656.0,1577358920
housing/rent/apartment,1.0,2.0,Thumbnail,998,Monthly,338,Otras,449605.0,-896304.0,1577358939
housing/rent/apartment,1.0,2.0,Thumbnail,990,Monthly,338,Portland,455091.0,-1226449.0,1577014971
housing/rent/apartment,1.0,1.0,Thumbnail,785,Monthly,340,Madison,430724.0,-894003.0,1577015515
housing/rent/apartment,1.0,2.0,Thumbnail,720,Monthly,340,Otras,404969.0,-869659.0,1577358854
housing/rent/apartment,1.0,0.0,Thumbnail,1240,Monthly,341,Otras,333898.0,-1119272.0,1577359295
housing/rent/apartment,1.0,0.0,Thumbnail,2395,Monthly,342,San Francisco,377599.0,-1224379.0,1577358449
housing/rent/apartment,1.0,2.0,Thumbnail,480,Monthly,342,Otras,403613.0,-869005.0,1577358831
housing/rent/apartment,1.0,0.0,Thumbnail,800,Monthly,344,Otras,350462.0,-852352.0,1577359042
housing/rent/apartment,1.0,1.0,Thumbnail,1655,Monthly,346,Otras,476160.0,-1223275.0,1577358500
housing/rent/apartment,1.0,1.0,Thumbnail,899,Monthly,346,Otras,449855.0,-933023.0,1577015490
housing/rent/apartment,1.0,1.0,Thumbnail,600,Monthly,347,Otras,386274.0,-903040.0,1577360376
housing/rent/apartment,1.0,2.0,Thumbnail,699,Monthly,348,Kansas City,390744.0,-945521.0,1577015083
housing/rent/apartment,1.0,0.0,Thumbnail,2195,Monthly,350,San Francisco,377599.0,-1224379.0,1577359116
housing/rent/apartment,1.0,2.0,Thumbnail,1670,Monthly,350,Otras,422711.0,-837450.0,1577358932
housing/rent/apartment,1.0,1.0,Thumbnail,1650,Monthly,350,Otras,373108.0,-1218645.0,1577359192
housing/rent/apartment,1.0,2.0,Thumbnail,1550,Monthly,350,Otras,389118.0,-770132.0,1577358441
housing/rent/apartment,1.0,0.0,Thumbnail,1400,Monthly,350,Los Angeles,340372.0,-1182972.0,1577359937
housing/rent/apartment,1.0,0.0,Thumbnail,1299,Monthly,350,Portland,455091.0,-1226449.0,1577360303
housing/rent/apartment,1.0,0.0,Thumbnail,1299,Monthly,350,Otras,476160.0,-1223275.0,1577360078
housing/rent/apartment,1.0,2.0,Thumbnail,1200,Monthly,350,Otras,427742.0,-710937.0,1577358621
housing/rent/apartment,1.0,1.0,Thumbnail,1145,Monthly,350,Otras,400054.0,-751415.0,1577359955
housing/rent/apartment,1.0,1.0,Thumbnail,1000,Monthly,350,Madison,430724.0,-894003.0,1575638624
housing/rent/apartment,1.0,0.0,Thumbnail,940,Monthly,350,Chicago,418625.0,-876825.0,1577360155
housing/rent/apartment,1.0,2.0,Thumbnail,895,Monthly,350,Otras,401119.0,-829128.0,1577358699
housing/rent/apartment,1.0,0.0,Thumbnail,875,Monthly,350,Austin,303054.0,-977497.0,1577016822
housing/rent/apartment,1.0,1.0,Thumbnail,849,Monthly,350,Otras,335783.0,-1118902.0,1577360326
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,350,Chicago,418625.0,-876825.0,1577359433
housing/rent/apartment,1.0,0.0,Thumbnail,710,Monthly,350,Otras,476794.0,-1174018.0,1577360024
housing/rent/apartment,1.0,0.0,Thumbnail,699,Monthly,350,Otras,395970.0,-788345.0,1576748654
housing/rent/apartment,1.0,2.0,Thumbnail,695,Monthly,350,Otras,611723.0,-1498414.0,1577358612
housing/rent/apartment,1.0,0.0,Thumbnail,600,Monthly,350,Otras,430470.0,-761560.0,1577360126
housing/rent/apartment,1.0,0.0,Thumbnail,592,Monthly,350,Otras,322264.0,-1109438.0,1577358743
housing/rent/apartment,1.0,1.0,Thumbnail,1225,Monthly,351,Portland,455091.0,-1226449.0,1577014993
housing/rent/apartment,1.0,2.0,Thumbnail,1246,Monthly,352,Austin,303054.0,-977497.0,1577359731
housing/rent/apartment,1.0,0.0,Thumbnail,1225,Monthly,352,Los Angeles,340786.0,-1182615.0,1568750311
housing/rent/apartment,1.0,1.0,Thumbnail,675,Monthly,354,Otras,389163.0,-943719.0,1577015051
housing/rent/apartment,1.0,0.0,Thumbnail,1400,Monthly,355,Los Angeles,340372.0,-1182972.0,1577359871
housing/rent/apartment,1.0,1.0,Thumbnail,585,Monthly,355,Otras,401171.0,-881889.0,1577358883
housing/rent/apartment,1.0,2.0,Thumbnail,1125,Monthly,357,Chicago,418625.0,-876825.0,1576666282
housing/rent/apartment,1.0,2.0,Thumbnail,614,Monthly,357,Otras,414729.0,-817374.0,1568749291
housing/rent/apartment,1.0,2.0,Thumbnail,1225,Monthly,360,Otras,407647.0,-742119.0,1576323293
housing/rent/apartment,1.0,2.0,Thumbnail,875,Monthly,360,Otras,449545.0,-1230072.0,1577360111
housing/rent/apartment,1.0,2.0,Thumbnail,850,Monthly,360,Austin,303054.0,-977497.0,1577359893
housing/rent/apartment,1.0,1.0,Thumbnail,670,Monthly,360,Madison,430724.0,-894003.0,1577358722
housing/rent/apartment,1.0,1.0,Thumbnail,639,Monthly,360,Otras,401145.0,-882723.0,1577358875
housing/rent/apartment,1.0,1.0,Thumbnail,495,Monthly,360,Otras,361160.0,-959281.0,1577359172
housing/rent/apartment,1.0,2.0,Thumbnail,1750,Monthly,362,Otras,389118.0,-770132.0,1577358753
housing/rent/apartment,1.0,1.0,Thumbnail,1050,Monthly,362,Chicago,418625.0,-876825.0,1577359538
housing/rent/apartment,1.0,0.0,Thumbnail,950,Monthly,362,Austin,303054.0,-977497.0,1577359719
housing/rent/apartment,1.0,2.0,Thumbnail,1200,Monthly,367,Portland,455091.0,-1226449.0,1577016846
housing/rent/apartment,1.0,1.0,Thumbnail,985,Monthly,367,Chicago,418625.0,-876825.0,1577359323
housing/rent/apartment,1.0,2.0,Thumbnail,965,Monthly,368,Otras,413708.0,-729259.0,1577359570
housing/rent/apartment,1.0,1.0,Thumbnail,530,Monthly,368,Otras,432932.0,-862829.0,1577358989
housing/rent/apartment,1.0,2.0,Thumbnail,1530,Monthly,369,Otras,476160.0,-1223275.0,1577360025
housing/rent/apartment,1.0,1.0,Yes,1000,Monthly,369,Otras,337815.0,-1181934.0,1568777805
housing/rent/apartment,1.0,1.0,Thumbnail,720,Monthly,369,Kansas City,390640.0,-945819.0,1577015062
housing/rent/apartment,1.0,0.0,Thumbnail,1225,Monthly,370,Otras,404841.0,-744526.0,1577359976
housing/rent/apartment,1.0,1.0,Thumbnail,1025,Monthly,370,Portland,455091.0,-1226449.0,1577360049
housing/rent/apartment,1.0,1.0,Thumbnail,765,Monthly,370,Otras,294000.0,-952394.0,1577015355
housing/rent/apartment,1.0,1.0,Thumbnail,1975,Monthly,375,Otras,340231.0,-1184811.0,1577360156
housing/rent/apartment,1.0,1.0,Thumbnail,1525,Monthly,375,Otras,327876.0,-1171265.0,1577360427
housing/rent/apartment,1.0,1.0,Thumbnail,1175,Monthly,375,Portland,455091.0,-1226449.0,1577014992
housing/rent/apartment,1.0,2.0,Thumbnail,940,Monthly,375,Austin,303054.0,-977497.0,1577359668
housing/rent/apartment,1.0,1.0,Thumbnail,850,Monthly,375,Otras,404969.0,-869659.0,1577358846
housing/rent/apartment,1.0,1.0,Thumbnail,829,Monthly,375,Otras,335178.0,-1120848.0,1577359986
housing/rent/apartment,1.0,0.0,Thumbnail,799,Monthly,375,Otras,404969.0,-869659.0,1577358856
housing/rent/apartment,1.0,2.0,Thumbnail,773,Monthly,375,Otras,449855.0,-933023.0,1575976447
housing/rent/apartment,1.0,1.0,Thumbnail,386,Monthly,375,Otras,428224.0,-890658.0,1577358947
housing/rent/apartment,1.0,2.0,Thumbnail,1400,Monthly,377,Otras,257603.0,-803005.0,1577358409
housing/rent/apartment,1.0,1.0,Thumbnail,3095,Monthly,378,San Francisco,377599.0,-1224379.0,1577015141
housing/rent/apartment,1.0,2.0,Thumbnail,1275,Monthly,378,Portland,455091.0,-1226449.0,1577014990
housing/rent/apartment,1.0,0.0,Thumbnail,929,Monthly,378,Austin,303054.0,-977497.0,1577359690
housing/rent/apartment,1.0,2.0,Thumbnail,1591,Monthly,379,Otras,338666.0,-1180485.0,1568773445
housing/rent/apartment,1.0,1.0,Thumbnail,2895,Monthly,380,San Francisco,377599.0,-1224379.0,1577359213
housing/rent/apartment,1.0,0.0,Thumbnail,2695,Monthly,380,San Francisco,377599.0,-1224379.0,1577014859
housing/rent/apartment,1.0,0.0,Thumbnail,1400,Monthly,380,Otras,327876.0,-1171265.0,1577360250
housing/rent/apartment,1.0,2.0,Thumbnail,955,Monthly,380,Otras,611723.0,-1498414.0,1577358618
housing/rent/apartment,1.0,1.0,Thumbnail,540,Monthly,380,Otras,322264.0,-1109438.0,1577358743
housing/rent/apartment,1.0,2.0,Thumbnail,2895,Monthly,381,San Francisco,377599.0,-1224379.0,1577358516
housing/rent/apartment,1.0,2.0,Thumbnail,2874,Monthly,382,San Francisco,377599.0,-1224379.0,1577358447
housing/rent/apartment,1.0,2.0,Thumbnail,635,Monthly,382,Otras,359695.0,-839810.0,1577359158
housing/rent/apartment,1.0,1.0,Thumbnail,902,Monthly,384,Chicago,418625.0,-876825.0,1577358590
housing/rent/apartment,1.0,0.0,Thumbnail,2395,Monthly,385,San Francisco,377599.0,-1224379.0,1577358522
housing/rent/apartment,1.0,1.0,Thumbnail,1250,Monthly,385,Portland,455091.0,-1226449.0,1577359521
housing/rent/apartment,1.0,1.0,Thumbnail,540,Monthly,385,Otras,391471.0,-865136.0,1577359046
housing/rent/apartment,1.0,1.0,Thumbnail,350,Monthly,385,Otras,372935.0,-871270.0,1576100329
housing/rent/apartment,1.0,2.0,Thumbnail,1262,Monthly,386,Portland,455091.0,-1226449.0,1577014971
housing/rent/apartment,1.0,0.0,Thumbnail,1115,Monthly,389,Portland,455091.0,-1226449.0,1577358681
housing/rent/apartment,1.0,2.0,Thumbnail,2095,Monthly,390,Otras,418240.0,-714315.0,1577359103
housing/rent/apartment,1.0,1.0,Thumbnail,1800,Monthly,390,Otras,389118.0,-770132.0,1577358438
housing/rent/apartment,1.0,2.0,Thumbnail,879,Monthly,390,Otras,285163.0,-813644.0,1577358407
housing/rent/apartment,1.0,1.0,Thumbnail,699,Monthly,390,Otras,404969.0,-869659.0,1577358853
housing/rent/apartment,1.0,1.0,Thumbnail,640,Monthly,390,Otras,401171.0,-881889.0,1577358908
housing/rent/apartment,1.0,1.0,Thumbnail,999,Monthly,391,Austin,303054.0,-977497.0,1577359681
housing/rent/apartment,1.0,1.0,Thumbnail,959,Monthly,391,Austin,303054.0,-977497.0,1577359841
housing/rent/apartment,1.0,0.0,Thumbnail,1654,Monthly,393,Otras,389118.0,-770132.0,1577359354
housing/rent/apartment,1.0,2.0,Thumbnail,995,Monthly,393,Otras,295122.0,-985226.0,1577359123
housing/rent/apartment,1.0,0.0,Thumbnail,919,Monthly,394,Austin,303054.0,-977497.0,1577359752
housing/rent/apartment,1.0,0.0,Thumbnail,1350,Monthly,395,Los Angeles,340372.0,-1182972.0,1577359936
housing/rent/apartment,1.0,1.0,Thumbnail,1045,Monthly,395,Chicago,418625.0,-876825.0,1576666281
housing/rent/apartment,1.0,2.0,Thumbnail,976,Monthly,395,Austin,303054.0,-977497.0,1577359520
housing/rent/apartment,1.0,2.0,Thumbnail,762,Monthly,395,Otras,487871.0,-1224437.0,1577358830
housing/rent/apartment,1.0,1.0,Thumbnail,1050,Monthly,396,Austin,303054.0,-977497.0,1577359621
housing/rent/apartment,1.0,1.0,Thumbnail,1225,Monthly,397,Portland,455091.0,-1226449.0,1577014986
housing/rent/apartment,1.0,2.0,Thumbnail,2495,Monthly,398,San Francisco,377599.0,-1224379.0,1577359195
housing/rent/apartment,1.0,1.0,Thumbnail,1173,Monthly,398,Chicago,418625.0,-876825.0,1577359324
housing/rent/apartment,1.0,2.0,Thumbnail,1005,Monthly,398,Austin,303054.0,-977497.0,1577359762
housing/rent/apartment,1.0,2.0,Thumbnail,1000,Monthly,398,Austin,303054.0,-977497.0,1577016864
housing/rent/apartment,1.0,2.0,Thumbnail,875,Monthly,398,Austin,303054.0,-977497.0,1577359628
housing/rent/apartment,1.0,2.0,Thumbnail,3000,Monthly,400,Otras,260512.0,-801470.0,1577015206
housing/rent/apartment,1.0,0.0,Thumbnail,2450,Monthly,400,Otras,340231.0,-1184811.0,1577359404
housing/rent/apartment,1.0,1.0,Thumbnail,2050,Monthly,400,Otras,338323.0,-1179079.0,1577015761
housing/rent/apartment,1.0,0.0,Thumbnail,1659,Monthly,400,Otras,389118.0,-770132.0,1577358560
housing/rent/apartment,1.0,1.0,Thumbnail,1625,Monthly,400,Otras,473002.0,-1222168.0,1577359246
housing/rent/apartment,1.0,0.0,Thumbnail,1599,Monthly,400,Otras,406997.0,-738103.0,1576666320
housing/rent/apartment,1.0,1.0,Thumbnail,1500,Monthly,400,Otras,331463.0,-1171694.0,1577015267
housing/rent/apartment,1.0,1.0,Thumbnail,1500,Monthly,400,Otras,338323.0,-1179079.0,1576666474
housing/rent/apartment,1.0,0.0,Thumbnail,1450,Monthly,400,Otras,327876.0,-1171265.0,1577358379
housing/rent/apartment,1.0,1.0,Thumbnail,1415,Monthly,400,Otras,379917.0,-1225247.0,1577015122
housing/rent/apartment,1.0,1.0,Thumbnail,1400,Monthly,400,Otras,396828.0,-1048078.0,1577015098
housing/rent/apartment,1.0,1.0,Thumbnail,1395,Monthly,400,Otras,422711.0,-837450.0,1577358938
housing/rent/apartment,1.0,1.0,Thumbnail,1375,Monthly,400,Otras,327685.0,-1170046.0,1577360397
housing/rent/apartment,1.0,1.0,Thumbnail,1355,Monthly,400,Otras,338897.0,-1181257.0,1577015768
housing/rent/apartment,1.0,1.0,Thumbnail,1345,Monthly,400,Otras,389118.0,-770132.0,1577015321
housing/rent/apartment,1.0,1.0,Thumbnail,1250,Monthly,400,Otras,423895.0,-711039.0,1577015385
housing/rent/apartment,1.0,2.0,Thumbnail,1242,Monthly,400,Chicago,418625.0,-876825.0,1577359303
housing/rent/apartment,1.0,1.0,Thumbnail,1225,Monthly,400,Portland,455091.0,-1226449.0,1577014980
housing/rent/apartment,1.0,1.0,Thumbnail,1215,Monthly,400,Otras,373108.0,-1218645.0,1577015024
housing/rent/apartment,1.0,1.0,Thumbnail,1200,Monthly,400,Otras,335178.0,-1120848.0,1577359307
housing/rent/apartment,1.0,1.0,Thumbnail,1160,Monthly,400,Madison,430724.0,-894003.0,1575637772
housing/rent/apartment,1.0,1.0,Thumbnail,1150,Monthly,400,Otras,394276.0,-767727.0,1577015370
housing/rent/apartment,1.0,1.0,Thumbnail,1100,Monthly,400,Otras,398228.0,-1051107.0,1577358487
housing/rent/apartment,1.0,1.0,Yes,1100,Monthly,400,Otras,430681.0,-707854.0,1568773630
housing/rent/apartment,1.0,2.0,Thumbnail,1099,Monthly,400,Otras,280076.0,-824792.0,1577015245
housing/rent/apartment,1.0,1.0,Thumbnail,1095,Monthly,400,Austin,303054.0,-977497.0,1577359523
housing/rent/apartment,1.0,2.0,Thumbnail,1090,Monthly,400,Austin,303054.0,-977497.0,1577359762
housing/rent/apartment,1.0,2.0,Thumbnail,1085,Monthly,400,Austin,303054.0,-977497.0,1577359758
housing/rent/apartment,1.0,1.0,Thumbnail,1050,Monthly,400,Chicago,418625.0,-876825.0,1577359558
housing/rent/apartment,1.0,2.0,Thumbnail,1045,Monthly,400,Austin,303054.0,-977497.0,1577359748
housing/rent/apartment,1.0,2.0,Thumbnail,1040,Monthly,400,Austin,303054.0,-977497.0,1577359829
housing/rent/apartment,1.0,1.0,Thumbnail,1035,Monthly,400,Otras,260066.0,-802959.0,1577359230
housing/rent/apartment,1.0,2.0,Thumbnail,1012,Monthly,400,Otras,396828.0,-1048078.0,1577358486
housing/rent/apartment,1.0,1.0,Thumbnail,1000,Monthly,400,Otras,400054.0,-751415.0,1577359315
housing/rent/apartment,1.0,1.0,Thumbnail,1000,Monthly,400,Otras,472154.0,-1224608.0,1577358915
housing/rent/apartment,1.0,1.0,Thumbnail,995,Monthly,400,Otras,449855.0,-933023.0,1577360121
housing/rent/apartment,1.0,3.0,Thumbnail,975,Monthly,400,Austin,303043.0,-977169.0,1577359606
housing/rent/apartment,1.0,0.0,Thumbnail,975,Monthly,400,Austin,303054.0,-977497.0,1577016822
housing/rent/apartment,1.0,1.0,Thumbnail,975,Monthly,400,Otras,260066.0,-802959.0,1577015203
housing/rent/apartment,1.0,1.0,Thumbnail,950,Monthly,400,Otras,356101.0,-784715.0,1575637649
housing/rent/apartment,1.0,2.0,Thumbnail,945,Monthly,400,Otras,449855.0,-933023.0,1576666502
housing/rent/apartment,1.0,0.0,Thumbnail,925,Monthly,400,Austin,303054.0,-977497.0,1577359911
housing/rent/apartment,1.0,1.0,Thumbnail,925,Monthly,400,Otras,340364.0,-843473.0,1577359228
housing/rent/apartment,1.0,1.0,Yes,925,Monthly,400,Otras,430758.0,-709427.0,1568774407
housing/rent/apartment,1.0,1.0,Thumbnail,919,Monthly,400,Otras,449368.0,-933605.0,1577359573
housing/rent/apartment,1.0,1.0,Thumbnail,910,Monthly,400,Otras,400213.0,-1052552.0,1577358925
housing/rent/apartment,1.0,3.0,Thumbnail,900,Monthly,400,Austin,303054.0,-977497.0,1577359673
housing/rent/apartment,1.0,1.0,Thumbnail,900,Monthly,400,Otras,387418.0,-774684.0,1577359251
housing/rent/apartment,1.0,1.0,Thumbnail,900,Monthly,400,Austin,303054.0,-977497.0,1577014864
housing/rent/apartment,1.0,1.0,Thumbnail,899,Monthly,400,Otras,371451.0,-765397.0,1577354122
housing/rent/apartment,1.0,2.0,Thumbnail,895,Monthly,400,Austin,303054.0,-977497.0,1577360401
housing/rent/apartment,1.0,0.0,Thumbnail,895,Monthly,400,Austin,303054.0,-977497.0,1577359523
housing/rent/apartment,1.0,0.0,Thumbnail,895,Monthly,400,Austin,303054.0,-977497.0,1577016822
housing/rent/apartment,1.0,0.0,Thumbnail,895,Monthly,400,Austin,303054.0,-977497.0,1577016824
housing/rent/apartment,1.0,1.0,Thumbnail,875,Monthly,400,Otras,398895.0,-1049641.0,1577358487
housing/rent/apartment,1.0,2.0,Thumbnail,875,Monthly,400,Austin,303054.0,-977497.0,1577359639
housing/rent/apartment,1.0,1.0,Thumbnail,875,Monthly,400,Otras,454913.0,-1224185.0,1577014989
housing/rent/apartment,1.0,1.0,Thumbnail,865,Monthly,400,Otras,417609.0,-727477.0,1577359098
housing/rent/apartment,1.0,2.0,Thumbnail,857,Monthly,400,Austin,303054.0,-977497.0,1577359660
housing/rent/apartment,1.0,0.0,Thumbnail,850,Monthly,400,Houston,297714.0,-954343.0,1577359940
housing/rent/apartment,1.0,1.0,Thumbnail,850,Monthly,400,Houston,297714.0,-954343.0,1577015364
housing/rent/apartment,1.0,1.0,Thumbnail,845,Monthly,400,Otras,400994.0,-1048079.0,1577358919
housing/rent/apartment,1.0,0.0,Thumbnail,829,Monthly,400,Otras,393284.0,-766021.0,1576317914
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,400,Otras,396828.0,-1048078.0,1577358486
housing/rent/apartment,1.0,1.0,Thumbnail,799,Monthly,400,Otras,404969.0,-869659.0,1577358846
housing/rent/apartment,1.0,2.0,Thumbnail,799,Monthly,400,Chicago,418625.0,-876825.0,1577358588
housing/rent/apartment,1.5,0.0,Thumbnail,750,Monthly,400,Otras,361930.0,-1152946.0,1576059763
housing/rent/apartment,1.0,2.0,Thumbnail,720,Monthly,400,Otras,452764.0,-929901.0,1577016869
housing/rent/apartment,1.0,1.0,Thumbnail,720,Monthly,400,Otras,399974.0,-829829.0,1575637686
housing/rent/apartment,1.0,1.0,Thumbnail,700,Monthly,400,Otras,401620.0,-1051342.0,1577358925
housing/rent/apartment,1.0,1.0,Thumbnail,700,Monthly,400,Denver,397360.0,-1049819.0,1577014995
housing/rent/apartment,1.0,2.0,Thumbnail,695,Monthly,400,Otras,308542.0,-969773.0,1577359364
housing/rent/apartment,1.0,1.0,Thumbnail,691,Monthly,400,Otras,302989.0,-816324.0,1577014820
housing/rent/apartment,1.0,1.0,Thumbnail,690,Monthly,400,Otras,257603.0,-803005.0,1577015202
housing/rent/apartment,1.0,1.0,Thumbnail,660,Monthly,400,Otras,391471.0,-865136.0,1577360132
housing/rent/apartment,1.0,0.0,Thumbnail,615,Monthly,400,Otras,412562.0,-960404.0,1577359911
housing/rent/apartment,1.0,1.0,Thumbnail,600,Monthly,400,Otras,266942.0,-818779.0,1577358633
housing/rent/apartment,1.0,1.0,Thumbnail,600,Monthly,400,Denver,397360.0,-1049819.0,1577014994
housing/rent/apartment,1.0,2.0,Thumbnail,599,Monthly,400,Otras,403613.0,-869005.0,1577358836
housing/rent/apartment,1.0,0.0,Thumbnail,500,Monthly,400,Otras,360646.0,-798238.0,1568751908
housing/rent/apartment,1.0,1.0,Thumbnail,499,Monthly,400,Otras,323841.0,-936685.0,1568744227
housing/rent/apartment,1.0,1.0,Thumbnail,475,Monthly,400,Denver,397360.0,-1049819.0,1577359187
housing/rent/apartment,1.0,1.0,Thumbnail,435,Monthly,400,Otras,410767.0,-806740.0,1577359850
housing/rent/apartment,1.0,2.0,Thumbnail,425,Monthly,400,Otras,482469.0,-1013017.0,1577359854
housing/rent/apartment,1.0,2.0,Thumbnail,300,Monthly,400,Otras,299142.0,-939383.0,1577359005
housing/rent/apartment,1.0,1.0,Thumbnail,975,Monthly,401,Austin,303054.0,-977497.0,1577359663
housing/rent/apartment,1.0,2.0,Thumbnail,2460,Monthly,402,Otras,423635.0,-710825.0,1577358444
housing/rent/apartment,1.0,2.0,Thumbnail,1050,Monthly,403,Otras,430735.0,-880172.0,1577015777
housing/rent/apartment,2.0,2.0,Thumbnail,1198,Monthly,404,Otras,325975.0,-854777.0,1577358943
housing/rent/apartment,1.0,1.0,Thumbnail,635,Monthly,404,Otras,322264.0,-1109438.0,1577359090
housing/rent/apartment,1.0,0.0,Thumbnail,1975,Monthly,405,Otras,423895.0,-711039.0,1577358335
housing/rent/apartment,1.0,2.0,Yes,1725,Monthly,405,Otras,337606.0,-1180806.0,1568774686
housing/rent/apartment,1.0,0.0,Thumbnail,1495,Monthly,405,Otras,389118.0,-770132.0,1577358558
