category,bathrooms,bedrooms,has_photo,price,price_type,square_feet,state,latitude,longitude,time
housing/rent/apartment,1.0,2.0,Thumbnail,325,Monthly,325,OH,416675.0,-835837.0,1577358894
housing/rent/apartment,1.0,1.0,Thumbnail,915,Monthly,330,CO,396665.0,-1050962.0,1568750828
housing/rent/apartment,1.0,0.0,Thumbnail,799,Monthly,330,IN,404969.0,-869659.0,1577358854
housing/rent/apartment,1.0,1.0,Thumbnail,710,Monthly,330,MO,390744.0,-945521.0,1577358661
housing/rent/apartment,1.0,2.0,Thumbnail,2695,Monthly,332,CA,377599.0,-1224379.0,1577015142
housing/rent/apartment,1.0,1.0,Thumbnail,2295,Monthly,332,CA,377599.0,-1224379.0,1577359191
housing/rent/apartment,1.0,2.0,Thumbnail,1079,Monthly,333,CO,397360.0,-1049819.0,1577358484
housing/rent/apartment,1.0,2.0,Thumbnail,1386,Monthly,334,TX,303054.0,-977497.0,1577359810
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,335,IA,415927.0,-936276.0,1577360440
housing/rent/apartment,1.0,0.0,Thumbnail,2195,Monthly,336,CA,377856.0,-1224121.0,1577358517
housing/rent/apartment,1.0,2.0,Thumbnail,1100,Monthly,336,WI,430834.0,-878861.0,1577359383
housing/rent/apartment,1.0,1.0,Thumbnail,1099,Monthly,336,FL,280076.0,-824792.0,1577358537
housing/rent/apartment,1.0,0.0,Thumbnail,625,Monthly,336,AZ,322264.0,-1109438.0,1577359175
housing/rent/apartment,1.0,2.0,Thumbnail,809,Monthly,337,TX,303054.0,-977497.0,1577359645
housing/rent/apartment,1.0,0.0,Thumbnail,2295,Monthly,338,CA,377599.0,-1224379.0,1577358520
housing/rent/apartment,1.0,2.0,Thumbnail,1160,Monthly,338,FL,296533.0,-823656.0,1577358920
housing/rent/apartment,1.0,2.0,Thumbnail,998,Monthly,338,WI,449605.0,-896304.0,1577358939
housing/rent/apartment,1.0,2.0,Thumbnail,990,Monthly,338,OR,455091.0,-1226449.0,1577014971
housing/rent/apartment,1.0,1.0,Thumbnail,785,Monthly,340,WI,430724.0,-894003.0,1577015515
housing/rent/apartment,1.0,2.0,Thumbnail,720,Monthly,340,IN,404969.0,-869659.0,1577358854
housing/rent/apartment,1.0,0.0,Thumbnail,1240,Monthly,341,AZ,333898.0,-1119272.0,1577359295
housing/rent/apartment,1.0,0.0,Thumbnail,2395,Monthly,342,CA,377599.0,-1224379.0,1577358449
housing/rent/apartment,1.0,2.0,Thumbnail,480,Monthly,342,IN,403613.0,-869005.0,1577358831
housing/rent/apartment,1.0,0.0,Thumbnail,800,Monthly,344,TN,350462.0,-852352.0,1577359042
housing/rent/apartment,1.0,1.0,Thumbnail,1655,Monthly,346,WA,476160.0,-1223275.0,1577358500
housing/rent/apartment,1.0,1.0,Thumbnail,899,Monthly,346,MN,449855.0,-933023.0,1577015490
housing/rent/apartment,1.0,1.0,Thumbnail,600,Monthly,347,MO,386274.0,-903040.0,1577360376
housing/rent/apartment,1.0,2.0,Thumbnail,699,Monthly,348,MO,390744.0,-945521.0,1577015083
housing/rent/apartment,1.0,0.0,Thumbnail,2195,Monthly,350,CA,377599.0,-1224379.0,1577359116
housing/rent/apartment,1.0,2.0,Thumbnail,1670,Monthly,350,MI,422711.0,-837450.0,1577358932
housing/rent/apartment,1.0,1.0,Thumbnail,1650,Monthly,350,CA,373108.0,-1218645.0,1577359192
housing/rent/apartment,1.0,2.0,Thumbnail,1550,Monthly,350,Otros,389118.0,-770132.0,1577358441
housing/rent/apartment,1.0,0.0,Thumbnail,1400,Monthly,350,CA,340372.0,-1182972.0,1577359937
housing/rent/apartment,1.0,0.0,Thumbnail,1299,Monthly,350,OR,455091.0,-1226449.0,1577360303
housing/rent/apartment,1.0,0.0,Thumbnail,1299,Monthly,350,WA,476160.0,-1223275.0,1577360078
housing/rent/apartment,1.0,2.0,Thumbnail,1200,Monthly,350,MA,427742.0,-710937.0,1577358621
housing/rent/apartment,1.0,1.0,Thumbnail,1145,Monthly,350,PA,400054.0,-751415.0,1577359955
housing/rent/apartment,1.0,1.0,Thumbnail,1000,Monthly,350,WI,430724.0,-894003.0,1575638624
housing/rent/apartment,1.0,0.0,Thumbnail,940,Monthly,350,IL,418625.0,-876825.0,1577360155
housing/rent/apartment,1.0,2.0,Thumbnail,895,Monthly,350,OH,401119.0,-829128.0,1577358699
housing/rent/apartment,1.0,0.0,Thumbnail,875,Monthly,350,TX,303054.0,-977497.0,1577016822
housing/rent/apartment,1.0,1.0,Thumbnail,849,Monthly,350,AZ,335783.0,-1118902.0,1577360326
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,350,IL,418625.0,-876825.0,1577359433
housing/rent/apartment,1.0,0.0,Thumbnail,710,Monthly,350,WA,476794.0,-1174018.0,1577360024
housing/rent/apartment,1.0,0.0,Thumbnail,699,Monthly,350,MD,395970.0,-788345.0,1576748654
housing/rent/apartment,1.0,2.0,Thumbnail,695,Monthly,350,Otros,611723.0,-1498414.0,1577358612
housing/rent/apartment,1.0,0.0,Thumbnail,600,Monthly,350,Otros,430470.0,-761560.0,1577360126
housing/rent/apartment,1.0,0.0,Thumbnail,592,Monthly,350,AZ,322264.0,-1109438.0,1577358743
housing/rent/apartment,1.0,1.0,Thumbnail,1225,Monthly,351,OR,455091.0,-1226449.0,1577014993
housing/rent/apartment,1.0,2.0,Thumbnail,1246,Monthly,352,TX,303054.0,-977497.0,1577359731
housing/rent/apartment,1.0,0.0,Thumbnail,1225,Monthly,352,CA,340786.0,-1182615.0,1568750311
housing/rent/apartment,1.0,1.0,Thumbnail,675,Monthly,354,MO,389163.0,-943719.0,1577015051
housing/rent/apartment,1.0,0.0,Thumbnail,1400,Monthly,355,CA,340372.0,-1182972.0,1577359871
housing/rent/apartment,1.0,1.0,Thumbnail,585,Monthly,355,IL,401171.0,-881889.0,1577358883
housing/rent/apartment,1.0,2.0,Thumbnail,1125,Monthly,357,IL,418625.0,-876825.0,1576666282
housing/rent/apartment,1.0,2.0,Thumbnail,614,Monthly,357,OH,414729.0,-817374.0,1568749291
housing/rent/apartment,1.0,2.0,Thumbnail,1225,Monthly,360,NJ,407647.0,-742119.0,1576323293
housing/rent/apartment,1.0,2.0,Thumbnail,875,Monthly,360,OR,449545.0,-1230072.0,1577360111
housing/rent/apartment,1.0,2.0,Thumbnail,850,Monthly,360,TX,303054.0,-977497.0,1577359893
housing/rent/apartment,1.0,1.0,Thumbnail,670,Monthly,360,WI,430724.0,-894003.0,1577358722
housing/rent/apartment,1.0,1.0,Thumbnail,639,Monthly,360,IL,401145.0,-882723.0,1577358875
housing/rent/apartment,1.0,1.0,Thumbnail,495,Monthly,360,OK,361160.0,-959281.0,1577359172
housing/rent/apartment,1.0,2.0,Thumbnail,1750,Monthly,362,Otros,389118.0,-770132.0,1577358753
housing/rent/apartment,1.0,1.0,Thumbnail,1050,Monthly,362,IL,418625.0,-876825.0,1577359538
housing/rent/apartment,1.0,0.0,Thumbnail,950,Monthly,362,TX,303054.0,-977497.0,1577359719
housing/rent/apartment,1.0,2.0,Thumbnail,1200,Monthly,367,OR,455091.0,-1226449.0,1577016846
housing/rent/apartment,1.0,1.0,Thumbnail,985,Monthly,367,IL,418625.0,-876825.0,1577359323
housing/rent/apartment,1.0,2.0,Thumbnail,965,Monthly,368,CT,413708.0,-729259.0,1577359570
housing/rent/apartment,1.0,1.0,Thumbnail,530,Monthly,368,MI,432932.0,-862829.0,1577358989
housing/rent/apartment,1.0,2.0,Thumbnail,1530,Monthly,369,WA,476160.0,-1223275.0,1577360025
housing/rent/apartment,1.0,1.0,Yes,1000,Monthly,369,CA,337815.0,-1181934.0,1568777805
housing/rent/apartment,1.0,1.0,Thumbnail,720,Monthly,369,MO,390640.0,-945819.0,1577015062
housing/rent/apartment,1.0,0.0,Thumbnail,1225,Monthly,370,NJ,404841.0,-744526.0,1577359976
housing/rent/apartment,1.0,1.0,Thumbnail,1025,Monthly,370,OR,455091.0,-1226449.0,1577360049
housing/rent/apartment,1.0,1.0,Thumbnail,765,Monthly,370,TX,294000.0,-952394.0,1577015355
housing/rent/apartment,1.0,1.0,Thumbnail,1975,Monthly,375,CA,340231.0,-1184811.0,1577360156
housing/rent/apartment,1.0,1.0,Thumbnail,1525,Monthly,375,CA,327876.0,-1171265.0,1577360427
housing/rent/apartment,1.0,1.0,Thumbnail,1175,Monthly,375,OR,455091.0,-1226449.0,1577014992
housing/rent/apartment,1.0,2.0,Thumbnail,940,Monthly,375,TX,303054.0,-977497.0,1577359668
housing/rent/apartment,1.0,1.0,Thumbnail,850,Monthly,375,IN,404969.0,-869659.0,1577358846
housing/rent/apartment,1.0,1.0,Thumbnail,829,Monthly,375,AZ,335178.0,-1120848.0,1577359986
housing/rent/apartment,1.0,0.0,Thumbnail,799,Monthly,375,IN,404969.0,-869659.0,1577358856
housing/rent/apartment,1.0,2.0,Thumbnail,773,Monthly,375,MN,449855.0,-933023.0,1575976447
housing/rent/apartment,1.0,1.0,Thumbnail,386,Monthly,375,WI,428224.0,-890658.0,1577358947
housing/rent/apartment,1.0,2.0,Thumbnail,1400,Monthly,377,FL,257603.0,-803005.0,1577358409
housing/rent/apartment,1.0,1.0,Thumbnail,3095,Monthly,378,CA,377599.0,-1224379.0,1577015141
housing/rent/apartment,1.0,2.0,Thumbnail,1275,Monthly,378,OR,455091.0,-1226449.0,1577014990
housing/rent/apartment,1.0,0.0,Thumbnail,929,Monthly,378,TX,303054.0,-977497.0,1577359690
housing/rent/apartment,1.0,2.0,Thumbnail,1591,Monthly,379,CA,338666.0,-1180485.0,1568773445
housing/rent/apartment,1.0,1.0,Thumbnail,2895,Monthly,380,CA,377599.0,-1224379.0,1577359213
housing/rent/apartment,1.0,0.0,Thumbnail,2695,Monthly,380,CA,377599.0,-1224379.0,1577014859
housing/rent/apartment,1.0,0.0,Thumbnail,1400,Monthly,380,CA,327876.0,-1171265.0,1577360250
housing/rent/apartment,1.0,2.0,Thumbnail,955,Monthly,380,Otros,611723.0,-1498414.0,1577358618
housing/rent/apartment,1.0,1.0,Thumbnail,540,Monthly,380,AZ,322264.0,-1109438.0,1577358743
housing/rent/apartment,1.0,2.0,Thumbnail,2895,Monthly,381,CA,377599.0,-1224379.0,1577358516
housing/rent/apartment,1.0,2.0,Thumbnail,2874,Monthly,382,CA,377599.0,-1224379.0,1577358447
housing/rent/apartment,1.0,2.0,Thumbnail,635,Monthly,382,TN,359695.0,-839810.0,1577359158
housing/rent/apartment,1.0,1.0,Thumbnail,902,Monthly,384,IL,418625.0,-876825.0,1577358590
housing/rent/apartment,1.0,0.0,Thumbnail,2395,Monthly,385,CA,377599.0,-1224379.0,1577358522
housing/rent/apartment,1.0,1.0,Thumbnail,1250,Monthly,385,OR,455091.0,-1226449.0,1577359521
housing/rent/apartment,1.0,1.0,Thumbnail,540,Monthly,385,IN,391471.0,-865136.0,1577359046
housing/rent/apartment,1.0,1.0,Thumbnail,350,Monthly,385,Otros,372935.0,-871270.0,1576100329
housing/rent/apartment,1.0,2.0,Thumbnail,1262,Monthly,386,OR,455091.0,-1226449.0,1577014971
housing/rent/apartment,1.0,0.0,Thumbnail,1115,Monthly,389,OR,455091.0,-1226449.0,1577358681
housing/rent/apartment,1.0,2.0,Thumbnail,2095,Monthly,390,Otros,418240.0,-714315.0,1577359103
housing/rent/apartment,1.0,1.0,Thumbnail,1800,Monthly,390,Otros,389118.0,-770132.0,1577358438
housing/rent/apartment,1.0,2.0,Thumbnail,879,Monthly,390,FL,285163.0,-813644.0,1577358407
housing/rent/apartment,1.0,1.0,Thumbnail,699,Monthly,390,IN,404969.0,-869659.0,1577358853
housing/rent/apartment,1.0,1.0,Thumbnail,640,Monthly,390,IL,401171.0,-881889.0,1577358908
housing/rent/apartment,1.0,1.0,Thumbnail,999,Monthly,391,TX,303054.0,-977497.0,1577359681
housing/rent/apartment,1.0,1.0,Thumbnail,959,Monthly,391,TX,303054.0,-977497.0,1577359841
housing/rent/apartment,1.0,0.0,Thumbnail,1654,Monthly,393,Otros,389118.0,-770132.0,1577359354
housing/rent/apartment,1.0,2.0,Thumbnail,995,Monthly,393,TX,295122.0,-985226.0,1577359123
housing/rent/apartment,1.0,0.0,Thumbnail,919,Monthly,394,TX,303054.0,-977497.0,1577359752
housing/rent/apartment,1.0,0.0,Thumbnail,1350,Monthly,395,CA,340372.0,-1182972.0,1577359936
housing/rent/apartment,1.0,1.0,Thumbnail,1045,Monthly,395,IL,418625.0,-876825.0,1576666281
housing/rent/apartment,1.0,2.0,Thumbnail,976,Monthly,395,TX,303054.0,-977497.0,1577359520
housing/rent/apartment,1.0,2.0,Thumbnail,762,Monthly,395,WA,487871.0,-1224437.0,1577358830
housing/rent/apartment,1.0,1.0,Thumbnail,1050,Monthly,396,TX,303054.0,-977497.0,1577359621
housing/rent/apartment,1.0,1.0,Thumbnail,1225,Monthly,397,OR,455091.0,-1226449.0,1577014986
housing/rent/apartment,1.0,2.0,Thumbnail,2495,Monthly,398,CA,377599.0,-1224379.0,1577359195
housing/rent/apartment,1.0,1.0,Thumbnail,1173,Monthly,398,IL,418625.0,-876825.0,1577359324
housing/rent/apartment,1.0,2.0,Thumbnail,1005,Monthly,398,TX,303054.0,-977497.0,1577359762
housing/rent/apartment,1.0,2.0,Thumbnail,1000,Monthly,398,TX,303054.0,-977497.0,1577016864
housing/rent/apartment,1.0,2.0,Thumbnail,875,Monthly,398,TX,303054.0,-977497.0,1577359628
housing/rent/apartment,1.0,2.0,Thumbnail,3000,Monthly,400,FL,260512.0,-801470.0,1577015206
housing/rent/apartment,1.0,0.0,Thumbnail,2450,Monthly,400,CA,340231.0,-1184811.0,1577359404
housing/rent/apartment,1.0,1.0,Thumbnail,2050,Monthly,400,CA,338323.0,-1179079.0,1577015761
housing/rent/apartment,1.0,0.0,Thumbnail,1659,Monthly,400,Otros,389118.0,-770132.0,1577358560
housing/rent/apartment,1.0,1.0,Thumbnail,1625,Monthly,400,WA,473002.0,-1222168.0,1577359246
housing/rent/apartment,1.0,0.0,Thumbnail,1599,Monthly,400,Otros,406997.0,-738103.0,1576666320
housing/rent/apartment,1.0,1.0,Thumbnail,1500,Monthly,400,CA,331463.0,-1171694.0,1577015267
housing/rent/apartment,1.0,1.0,Thumbnail,1500,Monthly,400,CA,338323.0,-1179079.0,1576666474
housing/rent/apartment,1.0,0.0,Thumbnail,1450,Monthly,400,CA,327876.0,-1171265.0,1577358379
housing/rent/apartment,1.0,1.0,Thumbnail,1415,Monthly,400,CA,379917.0,-1225247.0,1577015122
housing/rent/apartment,1.0,1.0,Thumbnail,1400,Monthly,400,CO,396828.0,-1048078.0,1577015098
housing/rent/apartment,1.0,1.0,Thumbnail,1395,Monthly,400,MI,422711.0,-837450.0,1577358938
housing/rent/apartment,1.0,1.0,Thumbnail,1375,Monthly,400,CA,327685.0,-1170046.0,1577360397
housing/rent/apartment,1.0,1.0,Thumbnail,1355,Monthly,400,CA,338897.0,-1181257.0,1577015768
housing/rent/apartment,1.0,1.0,Thumbnail,1345,Monthly,400,Otros,389118.0,-770132.0,1577015321
housing/rent/apartment,1.0,1.0,Thumbnail,1250,Monthly,400,MA,423895.0,-711039.0,1577015385
housing/rent/apartment,1.0,2.0,Thumbnail,1242,Monthly,400,IL,418625.0,-876825.0,1577359303
housing/rent/apartment,1.0,1.0,Thumbnail,1225,Monthly,400,OR,455091.0,-1226449.0,1577014980
housing/rent/apartment,1.0,1.0,Thumbnail,1215,Monthly,400,CA,373108.0,-1218645.0,1577015024
housing/rent/apartment,1.0,1.0,Thumbnail,1200,Monthly,400,AZ,335178.0,-1120848.0,1577359307
housing/rent/apartment,1.0,1.0,Thumbnail,1160,Monthly,400,WI,430724.0,-894003.0,1575637772
housing/rent/apartment,1.0,1.0,Thumbnail,1150,Monthly,400,MD,394276.0,-767727.0,1577015370
housing/rent/apartment,1.0,1.0,Thumbnail,1100,Monthly,400,CO,398228.0,-1051107.0,1577358487
housing/rent/apartment,1.0,1.0,Yes,1100,Monthly,400,Otros,430681.0,-707854.0,1568773630
housing/rent/apartment,1.0,2.0,Thumbnail,1099,Monthly,400,FL,280076.0,-824792.0,1577015245
housing/rent/apartment,1.0,1.0,Thumbnail,1095,Monthly,400,TX,303054.0,-977497.0,1577359523
housing/rent/apartment,1.0,2.0,Thumbnail,1090,Monthly,400,TX,303054.0,-977497.0,1577359762
housing/rent/apartment,1.0,2.0,Thumbnail,1085,Monthly,400,TX,303054.0,-977497.0,1577359758
housing/rent/apartment,1.0,1.0,Thumbnail,1050,Monthly,400,IL,418625.0,-876825.0,1577359558
housing/rent/apartment,1.0,2.0,Thumbnail,1045,Monthly,400,TX,303054.0,-977497.0,1577359748
housing/rent/apartment,1.0,2.0,Thumbnail,1040,Monthly,400,TX,303054.0,-977497.0,1577359829
housing/rent/apartment,1.0,1.0,Thumbnail,1035,Monthly,400,FL,260066.0,-802959.0,1577359230
housing/rent/apartment,1.0,2.0,Thumbnail,1012,Monthly,400,CO,396828.0,-1048078.0,1577358486
housing/rent/apartment,1.0,1.0,Thumbnail,1000,Monthly,400,PA,400054.0,-751415.0,1577359315
housing/rent/apartment,1.0,1.0,Thumbnail,1000,Monthly,400,WA,472154.0,-1224608.0,1577358915
housing/rent/apartment,1.0,1.0,Thumbnail,995,Monthly,400,MN,449855.0,-933023.0,1577360121
housing/rent/apartment,1.0,3.0,Thumbnail,975,Monthly,400,TX,303043.0,-977169.0,1577359606
housing/rent/apartment,1.0,0.0,Thumbnail,975,Monthly,400,TX,303054.0,-977497.0,1577016822
housing/rent/apartment,1.0,1.0,Thumbnail,975,Monthly,400,FL,260066.0,-802959.0,1577015203
housing/rent/apartment,1.0,1.0,Thumbnail,950,Monthly,400,NC,356101.0,-784715.0,1575637649
housing/rent/apartment,1.0,2.0,Thumbnail,945,Monthly,400,MN,449855.0,-933023.0,1576666502
housing/rent/apartment,1.0,0.0,Thumbnail,925,Monthly,400,TX,303054.0,-977497.0,1577359911
housing/rent/apartment,1.0,1.0,Thumbnail,925,Monthly,400,GA,340364.0,-843473.0,1577359228
housing/rent/apartment,1.0,1.0,Yes,925,Monthly,400,Otros,430758.0,-709427.0,1568774407
housing/rent/apartment,1.0,1.0,Thumbnail,919,Monthly,400,MN,449368.0,-933605.0,1577359573
housing/rent/apartment,1.0,1.0,Thumbnail,910,Monthly,400,CO,400213.0,-1052552.0,1577358925
housing/rent/apartment,1.0,3.0,Thumbnail,900,Monthly,400,TX,303054.0,-977497.0,1577359673
housing/rent/apartment,1.0,1.0,Thumbnail,900,Monthly,400,VA,387418.0,-774684.0,1577359251
housing/rent/apartment,1.0,1.0,Thumbnail,900,Monthly,400,TX,303054.0,-977497.0,1577014864
housing/rent/apartment,1.0,1.0,Thumbnail,899,Monthly,400,VA,371451.0,-765397.0,1577354122
housing/rent/apartment,1.0,2.0,Thumbnail,895,Monthly,400,TX,303054.0,-977497.0,1577360401
housing/rent/apartment,1.0,0.0,Thumbnail,895,Monthly,400,TX,303054.0,-977497.0,1577359523
housing/rent/apartment,1.0,0.0,Thumbnail,895,Monthly,400,TX,303054.0,-977497.0,1577016822
housing/rent/apartment,1.0,0.0,Thumbnail,895,Monthly,400,TX,303054.0,-977497.0,1577016824
housing/rent/apartment,1.0,1.0,Thumbnail,875,Monthly,400,CO,398895.0,-1049641.0,1577358487
housing/rent/apartment,1.0,2.0,Thumbnail,875,Monthly,400,TX,303054.0,-977497.0,1577359639
housing/rent/apartment,1.0,1.0,Thumbnail,875,Monthly,400,OR,454913.0,-1224185.0,1577014989
housing/rent/apartment,1.0,1.0,Thumbnail,865,Monthly,400,CT,417609.0,-727477.0,1577359098
housing/rent/apartment,1.0,2.0,Thumbnail,857,Monthly,400,TX,303054.0,-977497.0,1577359660
housing/rent/apartment,1.0,0.0,Thumbnail,850,Monthly,400,TX,297714.0,-954343.0,1577359940
housing/rent/apartment,1.0,1.0,Thumbnail,850,Monthly,400,TX,297714.0,-954343.0,1577015364
housing/rent/apartment,1.0,1.0,Thumbnail,845,Monthly,400,CO,400994.0,-1048079.0,1577358919
housing/rent/apartment,1.0,0.0,Thumbnail,829,Monthly,400,MD,393284.0,-766021.0,1576317914
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,400,CO,396828.0,-1048078.0,1577358486
housing/rent/apartment,1.0,1.0,Thumbnail,799,Monthly,400,IN,404969.0,-869659.0,1577358846
housing/rent/apartment,1.0,2.0,Thumbnail,799,Monthly,400,IL,418625.0,-876825.0,1577358588
housing/rent/apartment,1.5,0.0,Thumbnail,750,Monthly,400,NV,361930.0,-1152946.0,1576059763
housing/rent/apartment,1.0,2.0,Thumbnail,720,Monthly,400,MN,452764.0,-929901.0,1577016869
housing/rent/apartment,1.0,1.0,Thumbnail,720,Monthly,400,OH,399974.0,-829829.0,1575637686
housing/rent/apartment,1.0,1.0,Thumbnail,700,Monthly,400,CO,401620.0,-1051342.0,1577358925
housing/rent/apartment,1.0,1.0,Thumbnail,700,Monthly,400,CO,397360.0,-1049819.0,1577014995
housing/rent/apartment,1.0,2.0,Thumbnail,695,Monthly,400,TX,308542.0,-969773.0,1577359364
housing/rent/apartment,1.0,1.0,Thumbnail,691,Monthly,400,FL,302989.0,-816324.0,1577014820
housing/rent/apartment,1.0,1.0,Thumbnail,690,Monthly,400,FL,257603.0,-803005.0,1577015202
housing/rent/apartment,1.0,1.0,Thumbnail,660,Monthly,400,IN,391471.0,-865136.0,1577360132
housing/rent/apartment,1.0,0.0,Thumbnail,615,Monthly,400,NE,412562.0,-960404.0,1577359911
housing/rent/apartment,1.0,1.0,Thumbnail,600,Monthly,400,FL,266942.0,-818779.0,1577358633
housing/rent/apartment,1.0,1.0,Thumbnail,600,Monthly,400,CO,397360.0,-1049819.0,1577014994
housing/rent/apartment,1.0,2.0,Thumbnail,599,Monthly,400,IN,403613.0,-869005.0,1577358836
housing/rent/apartment,1.0,0.0,Thumbnail,500,Monthly,400,NC,360646.0,-798238.0,1568751908
housing/rent/apartment,1.0,1.0,Thumbnail,499,Monthly,400,Otros,323841.0,-936685.0,1568744227
housing/rent/apartment,1.0,1.0,Thumbnail,475,Monthly,400,CO,397360.0,-1049819.0,1577359187
housing/rent/apartment,1.0,1.0,Thumbnail,435,Monthly,400,OH,410767.0,-806740.0,1577359850
housing/rent/apartment,1.0,2.0,Thumbnail,425,Monthly,400,ND,482469.0,-1013017.0,1577359854
housing/rent/apartment,1.0,2.0,Thumbnail,300,Monthly,400,TX,299142.0,-939383.0,1577359005
housing/rent/apartment,1.0,1.0,Thumbnail,975,Monthly,401,TX,303054.0,-977497.0,1577359663
housing/rent/apartment,1.0,2.0,Thumbnail,2460,Monthly,402,MA,423635.0,-710825.0,1577358444
housing/rent/apartment,1.0,2.0,Thumbnail,1050,Monthly,403,WI,430735.0,-880172.0,1577015777
housing/rent/apartment,2.0,2.0,Thumbnail,1198,Monthly,404,Otros,325975.0,-854777.0,1577358943
housing/rent/apartment,1.0,1.0,Thumbnail,635,Monthly,404,AZ,322264.0,-1109438.0,1577359090
housing/rent/apartment,1.0,0.0,Thumbnail,1975,Monthly,405,MA,423895.0,-711039.0,1577358335
housing/rent/apartment,1.0,2.0,Yes,1725,Monthly,405,CA,337606.0,-1180806.0,1568774686
housing/rent/apartment,1.0,0.0,Thumbnail,1495,Monthly,405,Otros,389118.0,-770132.0,1577358558
housing/rent/apartment,1.0,1.0,Thumbnail,1085,Monthly,405,WI,430531.0,-879659.0,1577360083
housing/rent/apartment,1.0,0.0,Thumbnail,1085,Monthly,405,CO,397333.0,-1049140.0,1568747282
housing/rent/apartment,1.0,2.0,No,849,Monthly,405,AZ,334993.0,-1119838.0,1570656593
housing/rent/apartment,1.0,3.0,Thumbnail,780,Monthly,405,PA,404448.0,-799725.0,1577015470
housing/rent/apartment,1.0,1.0,Thumbnail,1670,Monthly,406,CA,341176.0,-1183327.0,1568759880
housing/rent/apartment,1.0,0.0,Thumbnail,1650,Monthly,406,CA,340372.0,-1182972.0,1577360416
housing/rent/apartment,1.0,2.0,Thumbnail,1025,Monthly,406,IL,401145.0,-882723.0,1577359076
housing/rent/apartment,1.0,0.0,Thumbnail,950,Monthly,407,AZ,335178.0,-1120848.0,1577359297
housing/rent/apartment,1.0,0.0,Thumbnail,2495,Monthly,408,CA,377599.0,-1224379.0,1577358519
housing/rent/apartment,1.0,0.0,Thumbnail,1225,Monthly,408,NJ,404841.0,-744526.0,1577360395
housing/rent/apartment,1.0,2.0,Thumbnail,1350,Monthly,409,WA,474826.0,-1223023.0,1577358506
housing/rent/apartment,1.0,1.0,Thumbnail,950,Monthly,409,OR,454913.0,-1224185.0,1577360113
housing/rent/apartment,1.0,2.0,Thumbnail,1450,Monthly,410,VA,387128.0,-771561.0,1577358563
housing/rent/apartment,1.0,0.0,Thumbnail,950,Monthly,410,PA,404448.0,-799725.0,1577358882
housing/rent/apartment,1.0,2.0,Thumbnail,925,Monthly,410,TX,303054.0,-977497.0,1577359645
housing/rent/apartment,1.0,1.0,Thumbnail,925,Monthly,410,TX,303054.0,-977497.0,1577016823
housing/rent/apartment,1.0,2.0,Thumbnail,859,Monthly,410,TX,303054.0,-977497.0,1577359646
housing/rent/apartment,1.0,1.0,Yes,695,Monthly,410,NJ,398296.0,-750152.0,1568776883
housing/rent/apartment,1.0,2.0,Thumbnail,595,Monthly,410,IA,420259.0,-936516.0,1577360424
