category,bathrooms,bedrooms,has_photo,price,price_display,price_type,square_feet,cityname,latitude,longitude,time
housing/rent/apartment,1.0,1.0,Thumbnail,760,760,Monthly,313,Indianapolis,397953.0,-861387.0,1577015158
housing/rent/apartment,1.0,2.0,Thumbnail,650,650,Monthly,314,Ogden,412321.0,-1119813.0,1577359130
housing/rent/apartment,1.0,0.0,Thumbnail,2695,2.695,Monthly,315,San Francisco,377599.0,-1224379.0,1577359148
housing/rent/apartment,1.0,0.0,Thumbnail,659,659,Monthly,315,Lexington,380172.0,-844931.0,1577360268
housing/rent/apartment,1.0,1.0,Thumbnail,775,775,Monthly,317,Lafayette,403613.0,-869005.0,1577358839
housing/rent/apartment,1.0,0.0,Thumbnail,1350,1.35,Monthly,318,Chevy Chase,389799.0,-770798.0,1577017003
housing/rent/apartment,1.0,1.0,Thumbnail,1100,1.1,Monthly,319,Chicago,418625.0,-876825.0,1577015588
housing/rent/apartment,1.0,1.0,Thumbnail,965,965,Monthly,320,Chicago,418625.0,-876825.0,1577015533
housing/rent/apartment,1.0,0.0,Thumbnail,675,675,Monthly,320,Cleveland,414648.0,-816794.0,1577014873
housing/rent/apartment,1.0,1.0,Thumbnail,925,925,Monthly,321,Lakewood,396894.0,-1051119.0,1577015009
housing/rent/apartment,1.0,1.0,Thumbnail,845,845,Monthly,322,Milwaukee,430531.0,-879659.0,1577360013
housing/rent/apartment,1.0,2.0,Thumbnail,700,700,Monthly,324,Madison,430724.0,-894003.0,1577358723
housing/rent/apartment,1.0,2.0,Thumbnail,2700,2.7,Monthly,325,Boston,423280.0,-710710.0,1568746385
housing/rent/apartment,1.0,2.0,Thumbnail,1995,1.995,Monthly,325,Redondo Beach,338517.0,-1183978.0,1577359569
housing/rent/apartment,1.0,1.0,Thumbnail,1350,1.35,Monthly,325,Seattle,476160.0,-1223275.0,1577360015
housing/rent/apartment,1.0,2.0,Thumbnail,1349,1.349,Monthly,325,Chicago,418625.0,-876825.0,1577359541
housing/rent/apartment,1.0,2.0,Thumbnail,975,975,Monthly,325,Las Vegas,361554.0,-1151733.0,1577359194
housing/rent/apartment,1.0,0.0,Thumbnail,925,925,Monthly,325,Chicago,418625.0,-876825.0,1577015409
housing/rent/apartment,1.0,2.0,Thumbnail,899,899,Monthly,325,Chicago,418625.0,-876825.0,1577358591
housing/rent/apartment,1.0,2.0,Thumbnail,700,700,Monthly,325,Bridgeport,411873.0,-731811.0,1575973668
housing/rent/apartment,1.0,2.0,Thumbnail,325,325,Monthly,325,Toledo,416675.0,-835837.0,1577358894
housing/rent/apartment,1.0,1.0,Thumbnail,915,915,Monthly,330,Denver,396665.0,-1050962.0,1568750828
housing/rent/apartment,1.0,0.0,Thumbnail,799,799,Monthly,330,West Lafayette,404969.0,-869659.0,1577358854
housing/rent/apartment,1.0,1.0,Thumbnail,710,710,Monthly,330,Kansas City,390744.0,-945521.0,1577358661
housing/rent/apartment,1.0,2.0,Thumbnail,2695,2.695,Monthly,332,San Francisco,377599.0,-1224379.0,1577015142
housing/rent/apartment,1.0,1.0,Thumbnail,2295,2.295,Monthly,332,San Francisco,377599.0,-1224379.0,1577359191
housing/rent/apartment,1.0,2.0,Thumbnail,1079,1.079,Monthly,333,Denver,397360.0,-1049819.0,1577358484
housing/rent/apartment,1.0,2.0,Thumbnail,1386,1.386,Monthly,334,Austin,303054.0,-977497.0,1577359810
housing/rent/apartment,1.0,1.0,Thumbnail,800,800,Monthly,335,Des Moines,415927.0,-936276.0,1577360440
housing/rent/apartment,1.0,0.0,Thumbnail,2195,2.195,Monthly,336,San Francisco,377856.0,-1224121.0,1577358517
housing/rent/apartment,1.0,2.0,Thumbnail,1100,1.1,Monthly,336,Shorewood,430834.0,-878861.0,1577359383
housing/rent/apartment,1.0,1.0,Thumbnail,1099,1.099,Monthly,336,Tampa,280076.0,-824792.0,1577358537
housing/rent/apartment,1.0,0.0,Thumbnail,625,625,Monthly,336,Tucson,322264.0,-1109438.0,1577359175
housing/rent/apartment,1.0,2.0,Thumbnail,809,809,Monthly,337,Austin,303054.0,-977497.0,1577359645
housing/rent/apartment,1.0,0.0,Thumbnail,2295,2.295,Monthly,338,San Francisco,377599.0,-1224379.0,1577358520
housing/rent/apartment,1.0,2.0,Thumbnail,1160,1.16,Monthly,338,Gainesville,296533.0,-823656.0,1577358920
housing/rent/apartment,1.0,2.0,Thumbnail,998,998,Monthly,338,Wausau,449605.0,-896304.0,1577358939
housing/rent/apartment,1.0,2.0,Thumbnail,990,990,Monthly,338,Portland,455091.0,-1226449.0,1577014971
housing/rent/apartment,1.0,1.0,Thumbnail,785,785,Monthly,340,Madison,430724.0,-894003.0,1577015515
housing/rent/apartment,1.0,2.0,Thumbnail,720,720,Monthly,340,West Lafayette,404969.0,-869659.0,1577358854
housing/rent/apartment,1.0,0.0,Thumbnail,1240,1.24,Monthly,341,Tempe,333898.0,-1119272.0,1577359295
housing/rent/apartment,1.0,0.0,Thumbnail,2395,2.395,Monthly,342,San Francisco,377599.0,-1224379.0,1577358449
housing/rent/apartment,1.0,2.0,Thumbnail,480,480,Monthly,342,Lafayette,403613.0,-869005.0,1577358831
housing/rent/apartment,1.0,0.0,Thumbnail,800,800,Monthly,344,Chattanooga,350462.0,-852352.0,1577359042
housing/rent/apartment,1.0,1.0,Thumbnail,1655,1.655,Monthly,346,Seattle,476160.0,-1223275.0,1577358500
housing/rent/apartment,1.0,1.0,Thumbnail,899,899,Monthly,346,Minneapolis,449855.0,-933023.0,1577015490
housing/rent/apartment,1.0,1.0,Thumbnail,600,600,Monthly,347,Saint Louis,386274.0,-903040.0,1577360376
housing/rent/apartment,1.0,2.0,Thumbnail,699,699,Monthly,348,Kansas City,390744.0,-945521.0,1577015083
housing/rent/apartment,1.0,0.0,Thumbnail,2195,2.195,Monthly,350,San Francisco,377599.0,-1224379.0,1577359116
housing/rent/apartment,1.0,2.0,Thumbnail,1670,1.67,Monthly,350,Ann Arbor,422711.0,-837450.0,1577358932
housing/rent/apartment,1.0,1.0,Thumbnail,1650,1.65,Monthly,350,San Jose,373108.0,-1218645.0,1577359192
housing/rent/apartment,1.0,2.0,Thumbnail,1550,1.55,Monthly,350,Washington,389118.0,-770132.0,1577358441
housing/rent/apartment,1.0,0.0,Thumbnail,1400,1.4,Monthly,350,Los Angeles,340372.0,-1182972.0,1577359937
housing/rent/apartment,1.0,0.0,Thumbnail,1299,1.299,Monthly,350,Portland,455091.0,-1226449.0,1577360303
housing/rent/apartment,1.0,0.0,Thumbnail,1299,1.299,Monthly,350,Seattle,476160.0,-1223275.0,1577360078
housing/rent/apartment,1.0,2.0,Thumbnail,1200,1.2,Monthly,350,Haverhill,427742.0,-710937.0,1577358621
housing/rent/apartment,1.0,1.0,Thumbnail,1145,1.145,Monthly,350,Philadelphia,400054.0,-751415.0,1577359955
housing/rent/apartment,1.0,1.0,Thumbnail,1000,1,Monthly,350,Madison,430724.0,-894003.0,1575638624
housing/rent/apartment,1.0,0.0,Thumbnail,940,940,Monthly,350,Chicago,418625.0,-876825.0,1577360155
housing/rent/apartment,1.0,2.0,Thumbnail,895,895,Monthly,350,Westerville,401119.0,-829128.0,1577358699
housing/rent/apartment,1.0,0.0,Thumbnail,875,875,Monthly,350,Austin,303054.0,-977497.0,1577016822
housing/rent/apartment,1.0,1.0,Thumbnail,849,849,Monthly,350,Scottsdale,335783.0,-1118902.0,1577360326
housing/rent/apartment,1.0,1.0,Thumbnail,800,800,Monthly,350,Chicago,418625.0,-876825.0,1577359433
housing/rent/apartment,1.0,0.0,Thumbnail,710,710,Monthly,350,Spokane,476794.0,-1174018.0,1577360024
housing/rent/apartment,1.0,0.0,Thumbnail,699,699,Monthly,350,Cumberland,395970.0,-788345.0,1576748654
housing/rent/apartment,1.0,0.0,Thumbnail,600,600,Monthly,350,Syracuse,430470.0,-761560.0,1577360126
housing/rent/apartment,1.0,0.0,Thumbnail,592,592,Monthly,350,Tucson,322264.0,-1109438.0,1577358743
housing/rent/apartment,1.0,1.0,Thumbnail,1225,1.225,Monthly,351,Portland,455091.0,-1226449.0,1577014993
housing/rent/apartment,1.0,2.0,Thumbnail,1246,1.246,Monthly,352,Austin,303054.0,-977497.0,1577359731
housing/rent/apartment,1.0,0.0,Thumbnail,1225,1.225,Monthly,352,Los Angeles,340786.0,-1182615.0,1568750311
housing/rent/apartment,1.0,1.0,Thumbnail,675,675,Monthly,354,Lees Summit,389163.0,-943719.0,1577015051
housing/rent/apartment,1.0,0.0,Thumbnail,1400,1.4,Monthly,355,Los Angeles,340372.0,-1182972.0,1577359871
housing/rent/apartment,1.0,1.0,Thumbnail,585,585,Monthly,355,Urbana,401171.0,-881889.0,1577358883
housing/rent/apartment,1.0,2.0,Thumbnail,1125,1.125,Monthly,357,Chicago,418625.0,-876825.0,1576666282
housing/rent/apartment,1.0,2.0,Thumbnail,614,614,Monthly,357,Cleveland,414729.0,-817374.0,1568749291
housing/rent/apartment,1.0,2.0,Thumbnail,1225,1.225,Monthly,360,East Orange,407647.0,-742119.0,1576323293
housing/rent/apartment,1.0,2.0,Thumbnail,875,875,Monthly,360,Salem,449545.0,-1230072.0,1577360111
housing/rent/apartment,1.0,2.0,Thumbnail,850,850,Monthly,360,Austin,303054.0,-977497.0,1577359893
housing/rent/apartment,1.0,1.0,Thumbnail,670,670,Monthly,360,Madison,430724.0,-894003.0,1577358722
housing/rent/apartment,1.0,1.0,Thumbnail,639,639,Monthly,360,Champaign,401145.0,-882723.0,1577358875
housing/rent/apartment,1.0,1.0,Thumbnail,495,495,Monthly,360,Tulsa,361160.0,-959281.0,1577359172
housing/rent/apartment,1.0,2.0,Thumbnail,1750,1.75,Monthly,362,Washington,389118.0,-770132.0,1577358753
housing/rent/apartment,1.0,1.0,Thumbnail,1050,1.05,Monthly,362,Chicago,418625.0,-876825.0,1577359538
housing/rent/apartment,1.0,0.0,Thumbnail,950,950,Monthly,362,Austin,303054.0,-977497.0,1577359719
housing/rent/apartment,1.0,2.0,Thumbnail,1200,1.2,Monthly,367,Portland,455091.0,-1226449.0,1577016846
housing/rent/apartment,1.0,1.0,Thumbnail,985,985,Monthly,367,Chicago,418625.0,-876825.0,1577359323
housing/rent/apartment,1.0,2.0,Thumbnail,965,965,Monthly,368,Hamden,413708.0,-729259.0,1577359570
housing/rent/apartment,1.0,1.0,Thumbnail,530,530,Monthly,368,North Muskegon,432932.0,-862829.0,1577358989
housing/rent/apartment,1.0,2.0,Thumbnail,1530,1.53,Monthly,369,Seattle,476160.0,-1223275.0,1577360025
housing/rent/apartment,1.0,1.0,Yes,1000,1,Monthly,369,Long Beach,337815.0,-1181934.0,1568777805
housing/rent/apartment,1.0,1.0,Thumbnail,720,720,Monthly,369,Kansas City,390640.0,-945819.0,1577015062
housing/rent/apartment,1.0,0.0,Thumbnail,1225,1.225,Monthly,370,New Brunswick,404841.0,-744526.0,1577359976
housing/rent/apartment,1.0,1.0,Thumbnail,1025,1.025,Monthly,370,Portland,455091.0,-1226449.0,1577360049
housing/rent/apartment,1.0,1.0,Thumbnail,765,765,Monthly,370,Alvin,294000.0,-952394.0,1577015355
housing/rent/apartment,1.0,1.0,Thumbnail,1975,1.975,Monthly,375,Santa Monica,340231.0,-1184811.0,1577360156
housing/rent/apartment,1.0,1.0,Thumbnail,1525,1.525,Monthly,375,San Diego,327876.0,-1171265.0,1577360427
housing/rent/apartment,1.0,1.0,Thumbnail,1175,1.175,Monthly,375,Portland,455091.0,-1226449.0,1577014992
housing/rent/apartment,1.0,2.0,Thumbnail,940,940,Monthly,375,Austin,303054.0,-977497.0,1577359668
housing/rent/apartment,1.0,1.0,Thumbnail,850,850,Monthly,375,West Lafayette,404969.0,-869659.0,1577358846
housing/rent/apartment,1.0,1.0,Thumbnail,829,829,Monthly,375,Phoenix,335178.0,-1120848.0,1577359986
housing/rent/apartment,1.0,0.0,Thumbnail,799,799,Monthly,375,West Lafayette,404969.0,-869659.0,1577358856
housing/rent/apartment,1.0,2.0,Thumbnail,773,773,Monthly,375,Minneapolis,449855.0,-933023.0,1575976447
housing/rent/apartment,1.0,1.0,Thumbnail,386,386,Monthly,375,Edgerton,428224.0,-890658.0,1577358947
housing/rent/apartment,1.0,2.0,Thumbnail,1400,1.4,Monthly,377,Miami,257603.0,-803005.0,1577358409
housing/rent/apartment,1.0,2.0,Thumbnail,1275,1.275,Monthly,378,Portland,455091.0,-1226449.0,1577014990
housing/rent/apartment,1.0,0.0,Thumbnail,929,929,Monthly,378,Austin,303054.0,-977497.0,1577359690
housing/rent/apartment,1.0,2.0,Thumbnail,1591,1.591,Monthly,379,Cerritos,338666.0,-1180485.0,1568773445
housing/rent/apartment,1.0,0.0,Thumbnail,2695,2.695,Monthly,380,San Francisco,377599.0,-1224379.0,1577014859
housing/rent/apartment,1.0,0.0,Thumbnail,1400,1.4,Monthly,380,San Diego,327876.0,-1171265.0,1577360250
housing/rent/apartment,1.0,1.0,Thumbnail,540,540,Monthly,380,Tucson,322264.0,-1109438.0,1577358743
housing/rent/apartment,1.0,2.0,Thumbnail,635,635,Monthly,382,Knoxville,359695.0,-839810.0,1577359158
housing/rent/apartment,1.0,1.0,Thumbnail,902,902,Monthly,384,Chicago,418625.0,-876825.0,1577358590
housing/rent/apartment,1.0,0.0,Thumbnail,2395,2.395,Monthly,385,San Francisco,377599.0,-1224379.0,1577358522
housing/rent/apartment,1.0,1.0,Thumbnail,1250,1.25,Monthly,385,Portland,455091.0,-1226449.0,1577359521
housing/rent/apartment,1.0,1.0,Thumbnail,540,540,Monthly,385,Bloomington,391471.0,-865136.0,1577359046
housing/rent/apartment,1.0,1.0,Thumbnail,350,350,Monthly,385,Central City,372935.0,-871270.0,1576100329
housing/rent/apartment,1.0,2.0,Thumbnail,1262,1.262,Monthly,386,Portland,455091.0,-1226449.0,1577014971
housing/rent/apartment,1.0,0.0,Thumbnail,1115,1.115,Monthly,389,Portland,455091.0,-1226449.0,1577358681
housing/rent/apartment,1.0,2.0,Thumbnail,2095,2.095,Monthly,390,Providence,418240.0,-714315.0,1577359103
housing/rent/apartment,1.0,1.0,Thumbnail,1800,1.8,Monthly,390,Washington,389118.0,-770132.0,1577358438
housing/rent/apartment,1.0,2.0,Thumbnail,879,879,Monthly,390,Orlando,285163.0,-813644.0,1577358407
housing/rent/apartment,1.0,1.0,Thumbnail,699,699,Monthly,390,West Lafayette,404969.0,-869659.0,1577358853
housing/rent/apartment,1.0,1.0,Thumbnail,640,640,Monthly,390,Urbana,401171.0,-881889.0,1577358908
housing/rent/apartment,1.0,1.0,Thumbnail,999,999,Monthly,391,Austin,303054.0,-977497.0,1577359681
housing/rent/apartment,1.0,1.0,Thumbnail,959,959,Monthly,391,Austin,303054.0,-977497.0,1577359841
housing/rent/apartment,1.0,0.0,Thumbnail,1654,1.654,Monthly,393,Washington,389118.0,-770132.0,1577359354
housing/rent/apartment,1.0,2.0,Thumbnail,995,995,Monthly,393,Castle Hills,295122.0,-985226.0,1577359123
housing/rent/apartment,1.0,0.0,Thumbnail,919,919,Monthly,394,Austin,303054.0,-977497.0,1577359752
housing/rent/apartment,1.0,0.0,Thumbnail,1350,1.35,Monthly,395,Los Angeles,340372.0,-1182972.0,1577359936
housing/rent/apartment,1.0,1.0,Thumbnail,1045,1.045,Monthly,395,Chicago,418625.0,-876825.0,1576666281
housing/rent/apartment,1.0,2.0,Thumbnail,976,976,Monthly,395,Austin,303054.0,-977497.0,1577359520
housing/rent/apartment,1.0,2.0,Thumbnail,762,762,Monthly,395,Bellingham,487871.0,-1224437.0,1577358830
housing/rent/apartment,1.0,1.0,Thumbnail,1050,1.05,Monthly,396,Austin,303054.0,-977497.0,1577359621
housing/rent/apartment,1.0,1.0,Thumbnail,1225,1.225,Monthly,397,Portland,455091.0,-1226449.0,1577014986
housing/rent/apartment,1.0,2.0,Thumbnail,2495,2.495,Monthly,398,San Francisco,377599.0,-1224379.0,1577359195
housing/rent/apartment,1.0,1.0,Thumbnail,1173,1.173,Monthly,398,Chicago,418625.0,-876825.0,1577359324
housing/rent/apartment,1.0,2.0,Thumbnail,1005,1.005,Monthly,398,Austin,303054.0,-977497.0,1577359762
housing/rent/apartment,1.0,2.0,Thumbnail,1000,1,Monthly,398,Austin,303054.0,-977497.0,1577016864
housing/rent/apartment,1.0,2.0,Thumbnail,875,875,Monthly,398,Austin,303054.0,-977497.0,1577359628
housing/rent/apartment,1.0,0.0,Thumbnail,2450,2.45,Monthly,400,Santa Monica,340231.0,-1184811.0,1577359404
housing/rent/apartment,1.0,1.0,Thumbnail,2050,2.05,Monthly,400,Anaheim,338323.0,-1179079.0,1577015761
housing/rent/apartment,1.0,0.0,Thumbnail,1659,1.659,Monthly,400,Washington,389118.0,-770132.0,1577358560
housing/rent/apartment,1.0,1.0,Thumbnail,1625,1.625,Monthly,400,Auburn,473002.0,-1222168.0,1577359246
housing/rent/apartment,1.0,0.0,Thumbnail,1599,1.599,Monthly,400,Briarwood,406997.0,-738103.0,1576666320
housing/rent/apartment,1.0,1.0,Thumbnail,1500,1.5,Monthly,400,San Marcos,331463.0,-1171694.0,1577015267
housing/rent/apartment,1.0,1.0,Thumbnail,1500,1.5,Monthly,400,Anaheim,338323.0,-1179079.0,1576666474
housing/rent/apartment,1.0,0.0,Thumbnail,1450,1.45,Monthly,400,San Diego,327876.0,-1171265.0,1577358379
housing/rent/apartment,1.0,1.0,Thumbnail,1415,1.415,Monthly,400,San Rafael,379917.0,-1225247.0,1577015122
housing/rent/apartment,1.0,1.0,Thumbnail,1400,1.4,Monthly,400,Aurora,396828.0,-1048078.0,1577015098
housing/rent/apartment,1.0,1.0,Thumbnail,1395,1.395,Monthly,400,Ann Arbor,422711.0,-837450.0,1577358938
housing/rent/apartment,1.0,1.0,Thumbnail,1375,1.375,Monthly,400,La Mesa,327685.0,-1170046.0,1577360397
housing/rent/apartment,1.0,1.0,Thumbnail,1355,1.355,Monthly,400,Bellflower,338897.0,-1181257.0,1577015768
housing/rent/apartment,1.0,1.0,Thumbnail,1345,1.345,Monthly,400,Washington,389118.0,-770132.0,1577015321
housing/rent/apartment,1.0,1.0,Thumbnail,1250,1.25,Monthly,400,Somerville,423895.0,-711039.0,1577015385
housing/rent/apartment,1.0,2.0,Thumbnail,1242,1.242,Monthly,400,Chicago,418625.0,-876825.0,1577359303
housing/rent/apartment,1.0,1.0,Thumbnail,1225,1.225,Monthly,400,Portland,455091.0,-1226449.0,1577014980
housing/rent/apartment,1.0,1.0,Thumbnail,1215,1.215,Monthly,400,San Jose,373108.0,-1218645.0,1577015024
housing/rent/apartment,1.0,1.0,Thumbnail,1200,1.2,Monthly,400,Phoenix,335178.0,-1120848.0,1577359307
housing/rent/apartment,1.0,1.0,Thumbnail,1160,1.16,Monthly,400,Madison,430724.0,-894003.0,1575637772
housing/rent/apartment,1.0,1.0,Thumbnail,1150,1.15,Monthly,400,Owings Mills,394276.0,-767727.0,1577015370
housing/rent/apartment,1.0,1.0,Thumbnail,1100,1.1,Monthly,400,Arvada,398228.0,-1051107.0,1577358487
housing/rent/apartment,1.0,1.0,Yes,1100,1.1,Monthly,400,Portsmouth,430681.0,-707854.0,1568773630
housing/rent/apartment,1.0,2.0,Thumbnail,1099,1.099,Monthly,400,Tampa,280076.0,-824792.0,1577015245
housing/rent/apartment,1.0,1.0,Thumbnail,1095,1.095,Monthly,400,Austin,303054.0,-977497.0,1577359523
housing/rent/apartment,1.0,2.0,Thumbnail,1090,1.09,Monthly,400,Austin,303054.0,-977497.0,1577359762
housing/rent/apartment,1.0,2.0,Thumbnail,1085,1.085,Monthly,400,Austin,303054.0,-977497.0,1577359758
housing/rent/apartment,1.0,1.0,Thumbnail,1050,1.05,Monthly,400,Chicago,418625.0,-876825.0,1577359558
housing/rent/apartment,1.0,2.0,Thumbnail,1045,1.045,Monthly,400,Austin,303054.0,-977497.0,1577359748
housing/rent/apartment,1.0,2.0,Thumbnail,1040,1.04,Monthly,400,Austin,303054.0,-977497.0,1577359829
housing/rent/apartment,1.0,1.0,Thumbnail,1035,1.035,Monthly,400,Pembroke Pines,260066.0,-802959.0,1577359230
housing/rent/apartment,1.0,2.0,Thumbnail,1012,1.012,Monthly,400,Aurora,396828.0,-1048078.0,1577358486
housing/rent/apartment,1.0,1.0,Thumbnail,1000,1,Monthly,400,Philadelphia,400054.0,-751415.0,1577359315
housing/rent/apartment,1.0,1.0,Thumbnail,1000,1,Monthly,400,Tacoma,472154.0,-1224608.0,1577358915
housing/rent/apartment,1.0,1.0,Thumbnail,995,995,Monthly,400,Minneapolis,449855.0,-933023.0,1577360121
housing/rent/apartment,1.0,3.0,Thumbnail,975,975,Monthly,400,Austin,303043.0,-977169.0,1577359606
housing/rent/apartment,1.0,0.0,Thumbnail,975,975,Monthly,400,Austin,303054.0,-977497.0,1577016822
housing/rent/apartment,1.0,1.0,Thumbnail,975,975,Monthly,400,Pembroke Pines,260066.0,-802959.0,1577015203
housing/rent/apartment,1.0,1.0,Thumbnail,950,950,Monthly,400,Clayton,356101.0,-784715.0,1575637649
housing/rent/apartment,1.0,2.0,Thumbnail,945,945,Monthly,400,Minneapolis,449855.0,-933023.0,1576666502
housing/rent/apartment,1.0,0.0,Thumbnail,925,925,Monthly,400,Austin,303054.0,-977497.0,1577359911
housing/rent/apartment,1.0,1.0,Thumbnail,925,925,Monthly,400,Roswell,340364.0,-843473.0,1577359228
housing/rent/apartment,1.0,1.0,Yes,925,925,Monthly,400,Newmarket,430758.0,-709427.0,1568774407
housing/rent/apartment,1.0,1.0,Thumbnail,919,919,Monthly,400,Saint Louis Park,449368.0,-933605.0,1577359573
housing/rent/apartment,1.0,1.0,Thumbnail,910,910,Monthly,400,Boulder,400213.0,-1052552.0,1577358925
housing/rent/apartment,1.0,3.0,Thumbnail,900,900,Monthly,400,Austin,303054.0,-977497.0,1577359673
housing/rent/apartment,1.0,1.0,Thumbnail,900,900,Monthly,400,Manassas,387418.0,-774684.0,1577359251
housing/rent/apartment,1.0,1.0,Thumbnail,900,900,Monthly,400,Austin,303054.0,-977497.0,1577014864
housing/rent/apartment,1.0,1.0,Thumbnail,899,899,Monthly,400,Newport News,371451.0,-765397.0,1577354122
housing/rent/apartment,1.0,2.0,Thumbnail,895,895,Monthly,400,Austin,303054.0,-977497.0,1577360401
housing/rent/apartment,1.0,0.0,Thumbnail,895,895,Monthly,400,Austin,303054.0,-977497.0,1577359523
housing/rent/apartment,1.0,0.0,Thumbnail,895,895,Monthly,400,Austin,303054.0,-977497.0,1577016822
housing/rent/apartment,1.0,0.0,Thumbnail,895,895,Monthly,400,Austin,303054.0,-977497.0,1577016824
housing/rent/apartment,1.0,1.0,Thumbnail,875,875,Monthly,400,Thornton,398895.0,-1049641.0,1577358487
housing/rent/apartment,1.0,2.0,Thumbnail,875,875,Monthly,400,Austin,303054.0,-977497.0,1577359639
housing/rent/apartment,1.0,1.0,Thumbnail,875,875,Monthly,400,Gresham,454913.0,-1224185.0,1577014989
housing/rent/apartment,1.0,1.0,Thumbnail,865,865,Monthly,400,West Hartford,417609.0,-727477.0,1577359098
housing/rent/apartment,1.0,2.0,Thumbnail,857,857,Monthly,400,Austin,303054.0,-977497.0,1577359660
housing/rent/apartment,1.0,0.0,Thumbnail,850,850,Monthly,400,Houston,297714.0,-954343.0,1577359940
housing/rent/apartment,1.0,1.0,Thumbnail,850,850,Monthly,400,Houston,297714.0,-954343.0,1577015364
housing/rent/apartment,1.0,1.0,Thumbnail,845,845,Monthly,400,Fort Lupton,400994.0,-1048079.0,1577358919
housing/rent/apartment,1.0,0.0,Thumbnail,829,829,Monthly,400,Baltimore,393284.0,-766021.0,1576317914
housing/rent/apartment,1.0,1.0,Thumbnail,800,800,Monthly,400,Aurora,396828.0,-1048078.0,1577358486
housing/rent/apartment,1.0,1.0,Thumbnail,799,799,Monthly,400,West Lafayette,404969.0,-869659.0,1577358846
housing/rent/apartment,1.0,2.0,Thumbnail,799,799,Monthly,400,Chicago,418625.0,-876825.0,1577358588
housing/rent/apartment,1.5,0.0,Thumbnail,750,750,Monthly,400,Las Vegas,361930.0,-1152946.0,1576059763
housing/rent/apartment,1.0,2.0,Thumbnail,720,720,Monthly,400,Forest Lake,452764.0,-929901.0,1577016869
